X,Y,id,Type,Nom,Ecole,Annee,Mention,Option,Specialite,Competence,Remarques,Annee_Vecu,Descriptio,Lien,lieu,realisatio,logiciels,icon_url
9.44232291216671,0.434302318513663,1,Baccalauréat,Baccalauréat Générale Série Scentifique,Lycée Français Blaise Pascale,"2014",MentionTrès Bien,"Géographie, Théâtre",Physique-Chimie,"Camaraderie, Curiosité, Pédagogie","Blaise Pascal est l’établissement qui m’a vu grandir de la 6e à la Terminale. Pendant 7 ans, j’y ai exploré la chorale, l’athlétisme, le full contact et le théâtre, tout en développant des relations durables.",2007 - 2014,"Le Bac S est une filière axée sur les disciplines scientifiques comme les mathématiques, la physique-chimie et la SVT, offrant aux élèves un enseignement riche leur permettant d'acquérir de solides bases scientifiques",https://www.lyceefrancaislibreville.org/,,,,./0.png
6.56613051901714,46.5222070141343,2,Bachelor,Bachelor en Génie Civil,Ecole Polytechnique Fédérale de Lausanne (EPFL),"-","-","-","-","Discipline, Rigueur, Autonomie","Je n'aurai pas pu rêver meilleure école pour débuter mes études supérieures. Un lieu riche en connaissances, animé par des personnes passionnées. Merci de m'avoir appris à étudier et de m'avoir guidée vers la voie académiue qu me correspondait",2014 - 2016,"La formation en génie civil de l'EPFL apporte les bases nécessaires à la conception et à la réalisation de projets d'envergure, en développant la compréhension des concepts, des techniques de contruction et de leur intégration dans l'environnemen",https://www.epfl.ch/education/bachelor/fr/programmes/genie-civil/,,"-","-",./1.png
2.34672843184243,48.899757593601,3,Licence,Licence en Géographie et Aménagement,Sorbonne Université,"2019",Mention Bien,Sociologie,"-","Géographie humaine, Géographie Physique, Cartographie","À Clignancourt, j’ai découvert un véritable espace de débat où l’étude des différentes approches de la géographie m’a appris à questionner l’ordre territorial établi et à aller bien au-delà d’une simple lecture des chiffres et des p",2016 - 2019,"La licence de Géographie et Aménagement permet d'analyser les territoires et leurs processus, de traiter les enjeux d'aménagement, d'environnement et de patrimoine, et de maitriser les méthodes de l'information géographique et du diagnostic territor",https://formations-lettres.sorbonne-universite.fr/fr/index/licence-XA/sciences-humaines-et-sociales-SHS/licence-geographie-et-amenagement-LGEAM1L_601.html,1re et 2e Année,https://spark.adobe.com/page/oZRIU9WxIwlQs/,"QGIS, Adobe Illustrator, Articque",./2.png
2.342535702224,48.8447961401866,3,Licence,Licence en Géographie et Aménagement,Sorbonne Université,"2019",Mention Bien,"-",Aménagement,"Aménagement et Urbanisme, Cartographie, Projet urbain","La 3e année, c’était l’année du terrain ! En aménagement, qu’il pleuve ou qu’il neige, nous n’étions qu’une vingtaine d’étudiants, toujours dehors, à donner forme à des projets urbains répondant à de vraies problématiques.",2016 - 2019,"Parcours aménagement : Année de spécialisation sensibilisant à l’action sur le territoire. Approche des enjeux urbains et des outils théoriques et pratiques de l’aménagement et de l’urbanisme, à travers plusieurs approfondissements thématiq",https://formations-lettres.sorbonne-universite.fr/fr/index/licence-XA/sciences-humaines-et-sociales-SHS/licence-geographie-et-amenagement-LGEAM1L_601.html,3e Année,https://spark.adobe.com/page/oZRIU9WxIwlQs/,"QGIS ; Adobe Illustrator",./2.png
2.08461574701783,49.0432037736385,4,Master,Master en Géomatique appliquée aux études urbaines et aux risques,Cergy Paris Université (CY),"2021",Mention Bien,En Alternance,,"Cartographie, Base de données, Analyse et Compréhension du territoire","Un master en alternance pendant la crise du COVID :  Quelle expérience ! S'adapter en continu aux nouvelles façon de travailler et d'étudier, avec le soutien d'une classe soudée et de professeurs ou intervenants passionés.",2019 - 2021,"Cette formation allie géomatique (SIG, cartographie, télédétection, webmapping, 3D) et études urbaines, environnement et risques, en s'appuyant sur des partenariats avec entreprises, collectivités et services de l'Etat en Ile-de-France",https://formation.cyu.fr/fr/offre-de-formation/master-grade-master-XB/master-geomatique-MCEIHKML/master-geomatique-parcours-geomatique-appliquee-aux-etudes-urbaines-et-aux-risques-PAR57.html,,"· Mémoire M1 : Impact de la transition énergétique sur le paysage via le réseau électrique en Occitanie.
·  Mémoire M2 : Pérennité des systèmes d’information et enjeux de conception et maintenance des SIG au sein de RTE","QGIS ; ArcgisPro ; FME ; PostgreSQL ; Adobe Illustrator ; ENVI ; SQL ; HTML ; Python",./3.png
-6.26930397788293,53.3475859126895,5,Certificat,Anglais,ISI Dublin,"2015",Validation niveau B2,"-","-",Anglais conversationnel,"Boursière Ozavino de la fondation Sylvia Bongo Ondimba, j’ai passé un mois à perfectionner mon anglais, découvrant des paysages époustouflants et partageant une expérience unique dans une ambiance de camaraderie internationale.",Aout 2015,Cours d'Anglais pour adultes,https://studyinireland.ie/fr/#courses,,,,./4.png
